再次出发之纽约遇见你的评论：
李橙一,20,嗯嗯嗯嗯，你bb的我都懂。但是真的没有震撼到我啊，看到你挖了个洞，我的反应只是稍微放大了一点瞳孔，哦了一句而已啊。。。冲你占了豆瓣第一这么久，再扣一分，，两分：)
autoloop,20,真的  没有传说中那么好看  可能是与我从小长到大的宗教环境有关吧  亦或是期待了太多  所以更加深刻的明白了那句话——忘了那句话了……
勃立二象性,10,2011年的我，那么单纯，居然给这电影打了5星，现在改1星，因为在这次疫情中，我根本没有看到肖申克，没有看到美国超级英雄，只有民疯蠢普。有这时间天天美化自己，不如想想怎么搞定1000万感染
猴儿again,20,给Morgan Freeman两颗星…… 然后，这部普通的矫情励志片，无论是五年前第一次看还是前两天第二次看，都让我出了一身冷汗…… 而且，书里的故事明明比电影中好看太多了。
林米,20,這片有夠做作的，到底好在哪啊?
吹吻橙,10,666 七八年了，重回这部高中班主任推荐看的片子。欧美人确实比较擅长营造一种氛围，在这种氛围下，人很容易就被洗脑而愿意相信他们所表达的，无论是否正确。然而可笑的事，回过头你再一想他讲了啥 忘了= = 自由和希望都是没有必要追求的，现在想想以前太容易被口号洗脑了= =依鄙人之见这些片子反映了拍摄国家的整体心里有点子问题= =感觉。肖申克的格局没有地藏或其他法师的格局大，别的法师入监狱或者地狱还会普度众生。现在回想肖申克好自私，逃出来又想回去。简直就是因果循环 2333
杜凯,20,有些鸟是不能关在笼子里的，当它们飞走的时候，你会觉得把它们关起来是种罪恶。哈哈哈哈哈！！！我的前办公室领导曾对我表达过类似想法！！
婆罗洲1834,10,仔仔细细拉过三遍， 尽力了。
双晚,20,C. 两个半小时毫无保留的励志销售文案。从头到尾都太炽热、太明亮，以至于像极了脱离现实的罐头鸡汤，而对观众无休止的推销与谄媚，就是里头过量的味精。
宗教裁判所所長,10,補評，粵語「月黑高飛」才是準確翻譯，因為這部左派電影既沒救贖也沒慈悲，單純只是二流人本主義劇本。整部劇最讓人心寒的是他把基督教國家的司法體制描繪成全然敗壞的索多瑪，而在這個墮落的懲戒機構裡至高權力的人是個道貌岸然的基督徒，所以這個影片的詭計是：「只要虛構一場冤獄把司法體系+懲戒機構+基督教都黑一遍，就能用something like反權威反壓迫的政治正確語境討好白左影評人呼籲廣大小資產階級來為電影埋單。」導演是法左，主角是白左，第一配角是黑左，都左狗三位一體了還裝B，就差在沒弄一場解放巴士底監獄的大新聞出來，用半獸人語境這就叫格局太小。
周沫快乐唷,10,你怎么知道自己当下需要做什么呢？并且为实现它如何制定可行的计划？
可爱的我,20,英语课上老john给我们看的，也许因为分成了好几段的关系，没觉得特别震撼或有感触。不懂的高分电影榜首。
京-司仪-心怡,20,"我觉得漏洞很多,不知道为什么你们那么喜欢!"
青蛙,20,不知道这部片子好在哪，word of mouth 来自哪，看到一半，看不下去了。。。
梦原望,20,电影本身很好，已经算升华了原著，但真没必要把它捧成什么影史第一，那对它来说就太过誉了。如果它都能被称之为“影史最佳”的话，那电影这门艺术可真的就是太过于狭隘了，我可能就不会像现在这样喜欢电影了，还好它不是。
jiscat,20,大仲马活着的话一定会打官司
宝贝盈,10,浪费老子宝贵的时间！妈的，放在老子硬盘里都嫌占了空间
(ˇ‿ˇ),10,生活或许不完美，但得正直的活着
易烊万喜,20,我不能理解的是，明明一群不想要自由的人，为什么会喜欢这样一部追求自由的电影，这不是很荒诞吗？
电灯,20,"不关电影的事,只因为是老师给看得"
soulnleevh,10,太烂了
秋水一色,20,"励志，真的励志，20年时间筹划越狱逃跑，而后洗白搞死典狱长。
但是你说他励志吧，不够正面，你说他犯罪吧，也不够爽快，我是琢磨不透为什么常年霸占第一。"
telemarx,10,高中时看很喜欢，是个好电影。但现在再看有了新想法。资本家即便到了监狱里依旧能凭此获得权力，收买最高权力者暴力机关，重新成为人，而同时千万无产阶级在资本主义社会这个“大监狱”下依旧不能做人，就如同那个出狱的老头一样；还有那许许多多干着合法谋杀的勾当，却逃过牢狱之灾，还被人敬仰的真的资本家们。而典狱长杀人灭口的风波正是展示了资本和逐利系统的不可逃避性，和人在这套体系面前的脆弱（暴力同样会作用于自己）。当然，有一点就是如今的美国，非法地利用犯人赢利变成了合法（私人关押机构），而腐败依旧。
Optimus_Primal,10,原本4星。豆瓣总分过高，才给一星以求平衡。
光鹅侠侣,10,其实真的一点感觉都没有。。唯二两部跟大众观感反差极大的电影，另一部是泰坦尼克号。
ThirdGenZBЬ0вк,10,为什么这些90年代的电影可以过誉到如此程度啊 有什么特别的吗？？
momo,20,"这绝对是一部被捧杀的高分电影，豆瓣绝对是僵尸型的恨国党根据地。
读过书有常识的人，一定知道美国的制度根本不是这样的，这就是一个虚假的虚构故事。米国的法官晚上房事没射都会影响到第二天法院判重判轻，怎么可能降智拍这种腐烂电影，只能说明一点，在当时不发达的情况下，信息差中表面上在炫耀美国电影的辉煌和领先，实际上是在吹美利坚，在贬低现实中更伟大更公正的体系。可以理解成一种文化入侵，也可以说是无脑洗吹。
就这部电影《肖申克的救赎》还在装13，捧米国的律师、制度、司法、三权分立。这种电影我们国家也拍过，就是国师的《金陵13钗》捧美国人臭脚为了拿奥斯卡的，这种电影拍出来就好像疫情期间拍疫情怎样防控，然后多年以后看原来我们这么屌，其实死了很多人还滥用职权
类似这样的电影长期把持着电影的评价权，看到国外的片就舔"
guibazeon,20,过于戏剧化而来阐释生活就显得无力
aidi_aidi,20,恩~ 相比起来还是喜欢看越狱~ 唯一能领悟到是的 毅力 信念~
倪先生,10,垃圾片子，别看
吐车上200,20,这片基本上代表了大众审美的天花板，这也就解释了为什么能拿imdb和豆瓣双第一。首先，剧作套路流畅且精密，其次，故事所讨论的，知识，善良，自由什么什么的，其内核都是无比正确的废话。套路的故事和宣扬的普世价值让这片在全世界无往不利，但是以上所有都指向两个字：无趣，而电影是否有趣就决定了其上限。鸡汤嘛，喝两口可以，要是出去跟人讲这是世界第一美食，那就露怯了。
德勒兹的倒影,20,毫无疑问这是部名不副实的烂片
momo,10,嗯 看过两遍不止的电影///2023改，看过四遍不止都一点也欣赏不来的电影，改分回归本心。
碗口的快乐,10,搞不懂为什么分数这么高
辜,10,我只能说我的看法，不如霸王别姬，我希望霸王别姬会是第一，因此打一星，原来是五星（原因是没什么毛病，但也不够震撼），而且若是真要是无可争议的第一，为什么连个奖都拿不到，只能拿个日本电影学院奖的最佳外语奖这种讨好美国爸爸的奖
听霜书生,10,哈哈 我搅和一下
四月春光,10,肖申克的救赎这部电影其实细思极恐，按政治课本分析就是深刻体现了资本主义制度下的黑暗与对人性的压迫。首先警方与法院代表的社会团体在证据不足的情况下为了结案而冤枉了主人公（是不是没判死刑说明他们心虚？），然后主人公因为在狱中表现出色，狱长不惜杀人以掩盖真相来维持这个冤案（我本来以为是狱长因为爱他杀了他老婆呢，为了留住他这么拼，不惜杀人），然后他靠自己的努力悄无声息的做了一回基督山伯爵，然而只有离开，没有复仇，是不是说他其实过得蛮好，已经不需要公正了还是既然无法寻求公正所以就干脆放弃吧？别的电影是从越狱成功开始剧情反转，这部电影就是告诉你怎么在监狱好好生活然后越狱……😓三观不正，看点在哪里？评分是演员和导演组自己刷的吧？一分是因为在监狱里没有搞暴动，随遇而安的态度让我感觉美国人不在乎冤案三观清奇
FxllxF,10,救救救 救你妈啊
彦途有你,10,那么高分的片，是到底好看在哪里啊？我是真的看不出来，是说他反映了社会的现实吗还是什么呢？
野路,10,一部远远被高估的电影。就是无法和国内几乎所有人产生共鸣。怎么看都很普通。不知道是欧洲的评分会影响我们的评价标准，还是它本身很优秀，在我看来，有相当一部分人跪久了没了自己的认知，主子说它好，奴才就觉得是好的。如果这部电影是国产的，想想它能打几分？打一分的原因很简单，分数太高了，不值这个分，所以需要我来拉低一下。
1401,20,我都怀疑我看的是不是什么山寨版本
王柯基,20,所以，就是这样吗……期待了将近十年的电影，世界排名第一的电影，被无数人吹捧的电影……就……这样吗……说教浓厚，根本没有给我带来任何心灵上的冲击。《霸王别姬》三个主角文革批判那场戏，看得我声嘶力竭，《活着》结尾的小鸡变火箭，眼泪不知不觉就流了下来。
Radio4,10,这个星是给摸跟副里满的..
安静的鱼,20,可能是时代变了，看不出什么好了，也许我不再相信了。看完最后一段感觉更low了
牛推鸭大爷,20,高中英语老师给放的，放之前在《意林》上被剧透了。。。。
了了,20,跟V字仇杀队一个级别，甚至还有所不及。
万事开头男,10,看完一遍绝不想再看第二遍  侦探解密加浅薄的励志
大熊猫,20,只不过是剧情有吸引力而已，和《阿甘正传》相比，深度差远了，格局太小，失败是必然的，注定是完败
Flamenco,10,監獄片，英雄主義。救贖？無聊
angelfishssy,20,难道只有我没看出好来
对称的福尔摩斯,20,肖申克的救赎没把我救赎，我就是不喜欢假大空的美式价值观，我就是不喜欢主角光环太大的主角，我什么都没领悟，我不喜欢这部电影
游,20,先看的小说，发现电影和原著比起来实在差太多，很令人失望。
Alan,20,只因世界观的冲突。好电影~
skywalker,20,口水们来吧
子蓝单大,20,依然是本着“好人一定赢得痛快，坏人一定是的爽快”的幼稚定律来编排的文本，本质是鸡汤电影，“鸡汤”是靠着摩根弗里曼的“上帝音”来维持着“鸡汤”的存在感，甚至不是表演或是剧本，如果说简简单单的几句能够做到扣人心弦，那只能说这部电影找到了一个好时机才足以达到如今地位，所谓“天时地利人和”，无不如是。
ywsykxdl,20,如果是以前看可能会给高分。现在总觉得有点龙傲天男主开挂那味。
青衿,20,我一辈子也想不通的问题之一，便是为什么那么多人追捧这一部片子
sheepfield,10,我可只是个卑鄙的小人
吴海海,10,有种鸟是关不住的，永不放弃，才华加毅力，就能创造奇迹。
